Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
Jonas Valanciunas,Pelicans,8-Nov-23,NOP @ MIN,L,22,4,9,44.40%,0,2,0.00%,0,0,0.00%,1,5,6,0,0,0,0,1,8,-29
Jonas Valanciunas,Pelicans,6-Nov-23,NOP @ DEN,L,24,2,6,33.30%,0,1,0.00%,2,2,100.00%,2,9,11,2,0,1,2,6,6,-10
Jonas Valanciunas,Pelicans,4-Nov-23,NOP vs. ATL,L,21,3,6,50.00%,0,0,0.00%,0,0,0.00%,2,5,7,0,1,1,3,1,6,-20
Jonas Valanciunas,Pelicans,2-Nov-23,NOP vs. DET,W,33,9,16,56.30%,2,3,66.70%,3,4,75.00%,4,9,13,5,0,3,2,5,23,20
Jonas Valanciunas,Pelicans,1-Nov-23,NOP @ OKC,W,21,6,10,60.00%,1,1,100.00%,6,7,85.70%,3,6,9,2,1,1,0,2,19,8
Jonas Valanciunas,Pelicans,30-Oct-23,NOP vs. GSW,L,23,4,11,36.40%,1,5,20.00%,2,2,100.00%,2,4,6,3,0,2,0,1,11,-17
Jonas Valanciunas,Pelicans,28-Oct-23,NOP vs. NYK,W,21,3,7,42.90%,0,1,0.00%,2,2,100.00%,0,4,4,0,0,0,4,4,8,5
Jonas Valanciunas,Pelicans,25-Oct-23,NOP @ MEM,W,29,4,7,57.10%,2,4,50.00%,2,2,100.00%,0,12,12,1,0,1,3,1,12,16
Jonas Valanciunas - Average,Average,,,,24.4,4.8,9.5,49.30%,1,2.3,39.70%,1.7,2,56.10%,1.9,6.8,8.7,1.8,0.2,1.5,1.6,2.7,12.3,-3.9
Fred VanVleet,Rockets,12-Nov-23,HOU vs. DEN,W,41,9,21,42.90%,3,9,33.30%,5,7,71.40%,0,2,2,4,0,0,2,2,26,-4
Fred VanVleet,Rockets,10-Nov-23,HOU vs. NOP,W,40,7,15,46.70%,4,9,44.40%,2,2,100.00%,1,2,3,8,1,1,1,2,20,-8
Fred VanVleet,Rockets,8-Nov-23,HOU vs. LAL,W,29,2,9,22.20%,1,6,16.70%,4,4,100.00%,1,3,4,10,1,0,1,2,9,28
Fred VanVleet,Rockets,6-Nov-23,HOU vs. SAC,W,27,3,8,37.50%,3,5,60.00%,2,2,100.00%,0,4,4,5,0,0,1,1,11,34
Fred VanVleet,Rockets,4-Nov-23,HOU vs. SAC,W,36,7,22,31.80%,4,14,28.60%,3,3,100.00%,0,6,6,12,0,2,2,4,21,13
Fred VanVleet,Rockets,1-Nov-23,HOU vs. CHA,W,39,8,17,47.10%,5,10,50.00%,1,1,100.00%,0,3,3,11,0,0,2,1,22,14
Fred VanVleet,Rockets,29-Oct-23,HOU vs. GSW,L,32,2,13,15.40%,2,7,28.60%,2,2,100.00%,0,0,0,4,2,0,0,2,8,-13
Fred VanVleet,Rockets,27-Oct-23,HOU @ SAS,L,45,10,20,50.00%,2,10,20.00%,2,3,66.70%,0,8,8,12,0,0,3,5,24,-9
Fred VanVleet,Rockets,25-Oct-23,HOU @ ORL,L,34,5,13,38.50%,4,6,66.70%,0,0,0.00%,0,1,1,5,1,0,3,0,14,-3
Fred VanVleet - Average,Average,,,,35.9,5.9,15.3,36.90%,3.1,8.4,38.70%,2.3,2.7,82.00%,0.2,3.2,3.4,7.9,0.6,0.3,1.7,2.1,17.2,5.8
Devin Vassell,Spurs,12-Nov-23,SAS vs. MIA,L,33,5,12,41.70%,4,9,44.40%,0,0,0.00%,2,5,7,4,0,0,1,0,14,-15
Devin Vassell,Spurs,10-Nov-23,SAS vs. MIN,L,35,8,16,50.00%,6,11,54.50%,7,9,77.80%,0,3,3,4,1,0,1,1,29,2
Devin Vassell,Spurs,8-Nov-23,SAS @ NYK,L,12,2,6,33.30%,0,2,0.00%,0,0,0.00%,0,2,2,2,0,0,1,0,4,-3
Devin Vassell,Spurs,2-Nov-23,SAS @ PHX,W,17,7,10,70.00%,3,3,100.00%,0,0,0.00%,0,2,2,1,0,0,0,2,17,16
Devin Vassell,Spurs,31-Oct-23,SAS @ PHX,W,36,7,17,41.20%,3,8,37.50%,1,2,50.00%,1,5,6,5,3,0,3,0,18,-1
Devin Vassell,Spurs,29-Oct-23,SAS @ LAC,L,28,6,10,60.00%,1,3,33.30%,1,1,100.00%,0,1,1,0,1,0,2,2,14,-30
Devin Vassell,Spurs,27-Oct-23,SAS vs. HOU,W,40,7,13,53.80%,3,7,42.90%,8,11,72.70%,0,3,3,2,0,0,1,0,25,2
Devin Vassell,Spurs,25-Oct-23,SAS vs. DAL,L,35,9,17,52.90%,1,6,16.70%,4,5,80.00%,1,4,5,3,2,0,2,2,23,4
Devin Vassell - Average,Average,,,,29.5,6.4,12.6,50.40%,2.6,6.1,41.20%,2.6,3.5,47.60%,0.5,3.1,3.6,2.6,0.9,0,1.4,0.9,18,-3.1
Sasha Vezenkov,Kings,10-Nov-23,SAC vs. OKC,W,8,2,3,66.70%,2,3,66.70%,0,0,0.00%,0,1,1,0,1,0,0,1,6,5
Sasha Vezenkov,Kings,6-Nov-23,SAC @ HOU,L,12,1,4,25.00%,0,3,0.00%,0,0,0.00%,0,0,0,1,0,0,0,2,2,-15
Sasha Vezenkov,Kings,4-Nov-23,SAC @ HOU,L,11,0,2,0.00%,0,1,0.00%,0,0,0.00%,0,1,1,0,1,1,0,3,0,3
Sasha Vezenkov,Kings,1-Nov-23,SAC @ GSW,L,17,1,6,16.70%,0,3,0.00%,0,0,0.00%,0,5,5,0,0,0,1,2,2,-3
Sasha Vezenkov,Kings,29-Oct-23,SAC vs. LAL,W,18,4,10,40.00%,2,6,33.30%,1,1,100.00%,0,4,4,1,0,1,0,0,11,-1
Sasha Vezenkov,Kings,27-Oct-23,SAC vs. GSW,L,12,4,6,66.70%,2,4,50.00%,0,0,0.00%,0,1,1,0,0,0,0,0,10,1
Sasha Vezenkov,Kings,25-Oct-23,SAC @ UTA,W,16,3,6,50.00%,2,5,40.00%,0,0,0.00%,1,1,2,0,2,0,0,1,8,9
Sasha Vezenkov - Average,Average,,,,13.4,2.1,5.3,37.90%,1.1,3.6,27.10%,0.1,0.1,14.30%,0.1,1.9,2,0.3,0.6,0.3,0.1,1.3,5.6,-0.1
Gabe Vincent,Lakers,30-Oct-23,LAL vs. ORL,W,25,4,7,57.10%,1,3,33.30%,0,0,0.00%,0,0,0,2,1,0,0,2,9,10
Gabe Vincent,Lakers,29-Oct-23,LAL @ SAC,L,32,1,3,33.30%,0,2,0.00%,0,0,0.00%,0,0,0,2,1,0,0,4,2,4
Gabe Vincent,Lakers,26-Oct-23,LAL vs. PHX,W,35,3,10,30.00%,0,5,0.00%,1,2,50.00%,1,2,3,6,3,0,0,1,7,13
Gabe Vincent,Lakers,24-Oct-23,LAL @ DEN,L,22,3,8,37.50%,0,4,0.00%,0,0,0.00%,1,0,1,2,1,0,2,3,6,-17
Gabe Vincent - Average,Average,,,,28.5,2.8,7,39.50%,0.2,3.5,8.30%,0.2,0.5,12.50%,0.5,0.5,1,3,1.5,0,0.5,2.5,6,2.5
Nikola Vucevic,Bulls,12-Nov-23,CHI vs. DET,W,33,8,17,47.10%,3,7,42.90%,2,2,100.00%,2,10,12,4,2,1,1,2,21,6
Nikola Vucevic,Bulls,8-Nov-23,CHI vs. PHX,L,41,11,19,57.90%,2,5,40.00%,2,3,66.70%,2,4,6,3,1,1,2,5,26,-16
Nikola Vucevic,Bulls,6-Nov-23,CHI vs. UTA,W,31,5,11,45.50%,0,2,0.00%,0,0,0.00%,1,7,8,4,1,1,0,1,10,18
Nikola Vucevic,Bulls,4-Nov-23,CHI @ DEN,L,30,8,17,47.10%,1,2,50.00%,2,2,100.00%,2,5,7,3,0,0,2,3,19,-27
Nikola Vucevic,Bulls,3-Nov-23,CHI vs. BKN,L,36,6,13,46.20%,1,1,100.00%,0,0,0.00%,6,7,13,3,0,0,0,1,13,8
Nikola Vucevic,Bulls,1-Nov-23,CHI @ DAL,L,36,10,17,58.80%,1,3,33.30%,0,0,0.00%,5,15,20,1,2,0,3,2,21,-6
Nikola Vucevic,Bulls,30-Oct-23,CHI @ IND,W,34,10,19,52.60%,0,1,0.00%,4,6,66.70%,5,12,17,3,1,0,1,3,24,0
Nikola Vucevic,Bulls,28-Oct-23,CHI @ DET,L,32,5,11,45.50%,1,2,50.00%,1,1,100.00%,0,4,4,1,0,0,1,5,12,-11
Nikola Vucevic,Bulls,27-Oct-23,CHI vs. TOR,W,40,4,15,26.70%,1,5,20.00%,2,3,66.70%,3,9,12,1,0,1,3,2,11,0
Nikola Vucevic,Bulls,25-Oct-23,CHI vs. OKC,L,32,5,8,62.50%,0,2,0.00%,1,1,100.00%,1,8,9,4,3,2,4,2,11,-19
Nikola Vucevic - Average,Average,,,,34.5,7.2,14.7,49.00%,1,3,33.60%,1.4,1.8,60.00%,2.7,8.1,10.8,2.7,1,0.6,1.7,2.6,16.8,-4.7
Dean Wade,Cavaliers,11-Nov-23,CLE @ GSW,W,17,2,4,50.00%,2,4,50.00%,2,2,100.00%,0,7,7,0,0,0,0,6,8,20
Dean Wade,Cavaliers,8-Nov-23,CLE @ OKC,L,11,0,1,0.00%,0,1,0.00%,0,2,0.00%,2,4,6,0,1,1,2,4,0,-8
Dean Wade,Cavaliers,5-Nov-23,CLE vs. GSW,W,13,1,3,33.30%,1,3,33.30%,0,0,0.00%,1,3,4,0,3,0,0,1,3,8
Dean Wade,Cavaliers,3-Nov-23,CLE @ IND,L,3,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,1,0,-9
Dean Wade,Cavaliers,1-Nov-23,CLE @ NYK,W,20,2,3,66.70%,2,3,66.70%,0,0,0.00%,1,2,3,0,0,0,0,0,6,-1
Dean Wade,Cavaliers,31-Oct-23,CLE vs. NYK,L,16,0,5,0.00%,0,4,0.00%,0,0,0.00%,2,1,3,1,0,0,1,3,0,-5
Dean Wade,Cavaliers,28-Oct-23,CLE vs. IND,L,37,2,5,40.00%,2,5,40.00%,0,0,0.00%,0,3,3,3,0,1,0,2,6,3
Dean Wade,Cavaliers,27-Oct-23,CLE vs. OKC,L,27,3,6,50.00%,2,5,40.00%,0,0,0.00%,0,5,5,0,2,0,1,3,8,-9
Dean Wade - Average,Average,,,,18,1.2,3.4,30.00%,1.1,3.1,28.70%,0.2,0.5,12.50%,0.8,3.1,3.9,0.5,0.8,0.2,0.5,2.5,3.9,-0.1
Franz Wagner,Magic,11-Nov-23,ORL vs. MIL,W,38,8,16,50.00%,2,6,33.30%,6,7,85.70%,0,6,6,3,1,0,3,2,24,3
Franz Wagner,Magic,9-Nov-23,ORL vs. ATL,L,29,5,12,41.70%,0,1,0.00%,2,2,100.00%,2,5,7,3,0,0,4,2,12,-16
Franz Wagner,Magic,6-Nov-23,ORL vs. DAL,L,33,5,13,38.50%,1,4,25.00%,1,2,50.00%,0,5,5,4,1,0,1,3,12,-13
Franz Wagner,Magic,4-Nov-23,ORL vs. LAL,W,33,12,28,42.90%,1,3,33.30%,1,2,50.00%,2,3,5,2,1,1,1,1,26,-8
Franz Wagner,Magic,2-Nov-23,ORL @ UTA,W,38,9,22,40.90%,2,6,33.30%,1,2,50.00%,1,3,4,5,4,0,2,4,21,8
Franz Wagner,Magic,31-Oct-23,ORL @ LAC,L,32,6,13,46.20%,2,7,28.60%,0,0,0.00%,1,7,8,3,0,1,3,4,14,5
Franz Wagner,Magic,30-Oct-23,ORL @ LAL,L,37,5,17,29.40%,2,7,28.60%,4,4,100.00%,2,6,8,4,2,0,2,4,16,-2
Franz Wagner,Magic,27-Oct-23,ORL @ POR,W,35,6,16,37.50%,3,9,33.30%,8,9,88.90%,0,5,5,3,1,1,3,2,23,11
Franz Wagner,Magic,25-Oct-23,ORL vs. HOU,W,27,5,12,41.70%,3,7,42.90%,6,6,100.00%,3,1,4,2,1,0,3,1,19,10
Franz Wagner - Average,Average,,,,33.6,6.8,16.6,41.00%,1.8,5.6,28.70%,3.2,3.8,69.40%,1.2,4.6,5.8,3.2,1.2,0.3,2.4,2.6,18.6,-0.2
Moritz Wagner,Magic,11-Nov-23,ORL vs. MIL,W,21,7,9,77.80%,1,1,100.00%,4,5,80.00%,3,1,4,1,1,0,1,2,19,11
Moritz Wagner,Magic,9-Nov-23,ORL vs. ATL,L,20,5,9,55.60%,2,4,50.00%,1,1,100.00%,1,6,7,0,0,0,2,2,13,-8
Moritz Wagner,Magic,6-Nov-23,ORL vs. DAL,L,26,8,13,61.50%,1,4,25.00%,2,2,100.00%,0,5,5,0,1,0,2,3,19,-15
Moritz Wagner,Magic,4-Nov-23,ORL vs. LAL,W,19,6,10,60.00%,1,3,33.30%,0,0,0.00%,5,3,8,2,1,0,2,5,13,-11
Moritz Wagner,Magic,2-Nov-23,ORL @ UTA,W,19,4,6,66.70%,1,2,50.00%,1,1,100.00%,0,1,1,1,0,2,0,2,10,0
Moritz Wagner,Magic,31-Oct-23,ORL @ LAC,L,14,4,7,57.10%,0,2,0.00%,5,6,83.30%,0,1,1,1,1,1,1,2,13,1
Moritz Wagner,Magic,30-Oct-23,ORL @ LAL,L,11,2,5,40.00%,0,1,0.00%,1,2,50.00%,1,0,1,0,0,0,1,2,5,-10
Moritz Wagner,Magic,27-Oct-23,ORL @ POR,W,22,8,8,100.00%,1,1,100.00%,0,1,0.00%,4,5,9,1,1,1,1,2,17,-1
Moritz Wagner,Magic,25-Oct-23,ORL vs. HOU,W,15,0,1,0.00%,0,1,0.00%,2,2,100.00%,0,4,4,0,0,1,3,4,2,13
Moritz Wagner - Average,Average,,,,18.6,4.9,7.6,57.60%,0.8,2.1,39.80%,1.8,2.2,68.10%,1.6,2.9,4.4,0.7,0.6,0.6,1.4,2.7,12.3,-2.2
Jabari Walker,Trail Blazers,12-Nov-23,POR @ LAL,L,18,4,7,57.10%,0,2,0.00%,0,0,0.00%,0,4,4,1,1,1,0,3,8,7
Jabari Walker,Trail Blazers,8-Nov-23,POR @ SAC,L,15,1,2,50.00%,0,1,0.00%,0,0,0.00%,0,2,2,1,0,0,1,4,2,-12
Jabari Walker,Trail Blazers,5-Nov-23,POR vs. MEM,L,16,2,9,22.20%,0,5,0.00%,1,1,100.00%,3,2,5,1,3,1,0,2,5,4
Jabari Walker,Trail Blazers,3-Nov-23,POR vs. MEM,W,9,0,2,0.00%,0,0,0.00%,0,0,0.00%,1,3,4,0,0,1,0,2,0,-7
Jabari Walker,Trail Blazers,1-Nov-23,POR @ DET,W,10,0,2,0.00%,0,0,0.00%,1,2,50.00%,0,2,2,0,0,0,1,0,1,-6
Jabari Walker,Trail Blazers,30-Oct-23,POR @ TOR,W,16,2,3,66.70%,0,0,0.00%,0,0,0.00%,0,3,3,0,0,1,1,2,4,1
Jabari Walker,Trail Blazers,29-Oct-23,POR @ PHI,L,24,4,9,44.40%,1,3,33.30%,3,3,100.00%,3,4,7,1,4,1,2,4,12,5
Jabari Walker,Trail Blazers,27-Oct-23,POR vs. ORL,L,9,2,3,66.70%,1,2,50.00%,4,4,100.00%,1,3,4,0,0,0,0,3,9,1
Jabari Walker,Trail Blazers,25-Oct-23,POR @ LAC,L,6,2,3,66.70%,0,0,0.00%,2,3,66.70%,1,0,1,0,0,0,2,0,6,12
Jabari Walker - Average,Average,,,,13.7,1.9,4.4,41.50%,0.2,1.4,9.30%,1.2,1.4,46.30%,1,2.6,3.6,0.4,0.9,0.6,0.8,2.2,5.2,0.6
Jarace Walker,Pacers,6-Nov-23,IND vs. SAS,W,9,0,1,0.00%,0,0,0.00%,2,2,100.00%,0,1,1,2,0,0,0,0,2,6
Jarace Walker,Pacers,1-Nov-23,IND @ BOS,L,12,4,6,66.70%,0,1,0.00%,0,0,0.00%,0,2,2,3,0,1,0,1,8,-13
Jarace Walker,Pacers,25-Oct-23,IND vs. WAS,W,6,0,5,0.00%,0,1,0.00%,0,0,0.00%,1,3,4,0,1,0,0,1,0,3
Jarace Walker - Average,Average,,,,9,1.3,4,22.20%,0,0.7,0.00%,0.7,0.7,33.30%,0.3,2,2.3,1.7,0.3,0.3,0,0.7,3.3,-1.3
Lonnie Walker IV,Nets,12-Nov-23,BKN vs. WAS,W,14,2,8,25.00%,1,3,33.30%,0,0,0.00%,0,2,2,2,0,0,1,1,5,-1
Lonnie Walker IV,Nets,10-Nov-23,BKN @ BOS,L,20,8,12,66.70%,3,4,75.00%,1,1,100.00%,0,7,7,4,0,1,0,0,20,0
Lonnie Walker IV,Nets,8-Nov-23,BKN vs. LAC,W,28,8,16,50.00%,3,7,42.90%,2,2,100.00%,0,1,1,0,1,1,0,0,21,10
Lonnie Walker IV,Nets,6-Nov-23,BKN vs. MIL,L,23,8,14,57.10%,3,7,42.90%,0,0,0.00%,0,4,4,2,0,0,3,1,19,-5
Lonnie Walker IV,Nets,4-Nov-23,BKN vs. BOS,L,17,5,8,62.50%,1,2,50.00%,2,2,100.00%,0,3,3,1,0,0,1,0,13,-2
Lonnie Walker IV,Nets,3-Nov-23,BKN @ CHI,W,16,5,10,50.00%,1,4,25.00%,0,0,0.00%,0,1,1,1,0,1,0,2,11,9
Lonnie Walker IV,Nets,1-Nov-23,BKN @ MIA,W,25,4,9,44.40%,1,4,25.00%,8,11,72.70%,1,2,3,4,3,0,3,1,17,15
Lonnie Walker IV,Nets,30-Oct-23,BKN @ CHA,W,29,6,13,46.20%,3,7,42.90%,4,6,66.70%,0,5,5,4,1,1,0,1,19,11
Lonnie Walker IV,Nets,27-Oct-23,BKN @ DAL,L,21,5,9,55.60%,4,6,66.70%,0,0,0.00%,0,1,1,2,0,1,2,3,14,8
Lonnie Walker IV - Average,Average,,,,21.4,5.7,11,50.80%,2.2,4.9,44.90%,1.9,2.4,48.80%,0.1,2.9,3,2.2,0.6,0.6,1.1,1,15.4,5
Cason Wallace,Thunder,12-Nov-23,OKC @ PHX,W,17,0,1,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,1,0,0,0,3,0,2
Cason Wallace,Thunder,10-Nov-23,OKC @ SAC,L,24,3,7,42.90%,2,5,40.00%,0,0,0.00%,1,2,3,2,0,1,0,1,8,3
Cason Wallace,Thunder,8-Nov-23,OKC vs. CLE,W,24,5,7,71.40%,2,3,66.70%,2,2,100.00%,1,2,3,2,0,0,2,3,14,6
Cason Wallace,Thunder,6-Nov-23,OKC vs. ATL,W,24,3,6,50.00%,0,3,0.00%,0,0,0.00%,0,2,2,4,4,0,1,1,6,3
Cason Wallace,Thunder,3-Nov-23,OKC vs. GSW,L,36,6,10,60.00%,1,2,50.00%,0,0,0.00%,1,1,2,1,0,0,1,1,13,4
Cason Wallace,Thunder,1-Nov-23,OKC vs. NOP,L,18,1,2,50.00%,0,0,0.00%,2,2,100.00%,0,2,2,1,0,0,0,4,4,-4
Cason Wallace,Thunder,30-Oct-23,OKC vs. DET,W,22,1,2,50.00%,0,1,0.00%,2,2,100.00%,0,4,4,2,0,0,1,2,4,-2
Cason Wallace,Thunder,29-Oct-23,OKC vs. DEN,L,22,3,3,100.00%,1,1,100.00%,0,0,0.00%,1,2,3,1,1,1,0,1,7,-11
Cason Wallace,Thunder,27-Oct-23,OKC @ CLE,W,19,3,4,75.00%,1,1,100.00%,2,2,100.00%,1,1,2,0,0,0,0,0,9,3
Cason Wallace,Thunder,25-Oct-23,OKC @ CHI,W,19,5,5,100.00%,3,3,100.00%,0,0,0.00%,0,2,2,1,0,1,1,3,13,9
Cason Wallace - Average,Average,,,,22.5,3,4.7,59.90%,1,1.9,45.70%,0.8,0.8,40.00%,0.5,1.8,2.3,1.5,0.5,0.3,0.6,1.9,7.8,1.3
P.J. Washington,Hornets,12-Nov-23,CHA @ NYK,L,22,1,8,12.50%,1,5,20.00%,1,2,50.00%,1,1,2,3,0,1,2,4,4,-30
P.J. Washington,Hornets,10-Nov-23,CHA @ WAS,W,38,5,15,33.30%,0,6,0.00%,1,2,50.00%,3,7,10,4,1,0,2,0,11,-1
P.J. Washington,Hornets,8-Nov-23,CHA vs. WAS,L,36,4,11,36.40%,0,5,0.00%,6,7,85.70%,1,6,7,1,0,2,2,2,14,-8
P.J. Washington,Hornets,5-Nov-23,CHA @ DAL,L,34,8,15,53.30%,1,4,25.00%,3,4,75.00%,0,4,4,1,0,0,0,3,20,8
P.J. Washington,Hornets,4-Nov-23,CHA @ IND,W,33,6,13,46.20%,1,1,100.00%,2,2,100.00%,1,2,3,4,1,2,1,0,15,-13
P.J. Washington,Hornets,1-Nov-23,CHA @ HOU,L,35,8,13,61.50%,5,6,83.30%,2,2,100.00%,1,2,3,0,0,0,1,2,23,0
P.J. Washington,Hornets,30-Oct-23,CHA vs. BKN,L,35,7,14,50.00%,1,3,33.30%,0,1,0.00%,3,9,12,2,0,0,1,4,15,-14
P.J. Washington,Hornets,27-Oct-23,CHA vs. DET,L,29,6,13,46.20%,1,5,20.00%,0,1,0.00%,0,3,3,3,2,1,2,6,13,-12
P.J. Washington,Hornets,25-Oct-23,CHA vs. ATL,W,32,12,18,66.70%,1,6,16.70%,0,0,0.00%,1,4,5,2,0,0,1,4,25,5
P.J. Washington - Average,Average,,,,32.7,6.3,13.3,45.10%,1.2,4.6,33.10%,1.7,2.3,51.20%,1.2,4.2,5.4,2.2,0.4,0.7,1.3,2.8,15.6,-7.2
TyTy Washington Jr.,Bucks,29-Oct-23,MIL vs. ATL,L,3,1,2,50.00%,1,1,100.00%,0,0,0.00%,0,0,0,0,0,0,1,0,3,10
TyTy Washington Jr. - Average,Average,,,,3,1,2,50.00%,1,1,100.00%,0,0,0.00%,0,0,0,0,0,0,1,0,3,10
Yuta Watanabe,Suns,12-Nov-23,PHX vs. OKC,L,17,2,2,100.00%,2,2,100.00%,0,0,0.00%,0,0,0,2,0,0,0,1,6,10
Yuta Watanabe,Suns,10-Nov-23,PHX vs. LAL,L,14,1,4,25.00%,1,3,33.30%,0,0,0.00%,1,0,1,0,0,0,0,5,3,6
Yuta Watanabe,Suns,8-Nov-23,PHX @ CHI,W,18,2,5,40.00%,2,5,40.00%,0,0,0.00%,0,5,5,0,0,1,3,2,6,-11
Yuta Watanabe,Suns,5-Nov-23,PHX @ DET,W,20,2,4,50.00%,1,3,33.30%,1,1,100.00%,0,1,1,0,0,0,2,1,6,13
Yuta Watanabe,Suns,4-Nov-23,PHX @ PHI,L,22,1,4,25.00%,1,4,25.00%,2,2,100.00%,3,2,5,0,1,0,1,2,5,-13
Yuta Watanabe,Suns,2-Nov-23,PHX vs. SAS,L,26,1,5,20.00%,0,4,0.00%,1,2,50.00%,0,4,4,1,0,0,0,1,3,0
Yuta Watanabe,Suns,31-Oct-23,PHX vs. SAS,L,19,4,8,50.00%,3,7,42.90%,0,0,0.00%,1,2,3,2,1,0,2,1,11,-6
Yuta Watanabe,Suns,28-Oct-23,PHX vs. UTA,W,21,2,7,28.60%,1,4,25.00%,2,2,100.00%,1,3,4,0,2,1,0,2,7,2
Yuta Watanabe,Suns,26-Oct-23,PHX @ LAL,L,15,1,2,50.00%,1,1,100.00%,0,0,0.00%,0,1,1,0,0,0,1,2,3,-16
Yuta Watanabe,Suns,24-Oct-23,PHX @ GSW,W,18,3,5,60.00%,2,4,50.00%,0,0,0.00%,0,4,4,0,0,1,1,2,8,7
Yuta Watanabe - Average,Average,,,,19,1.9,4.6,44.90%,1.4,3.7,45.00%,0.6,0.7,35.00%,0.6,2.2,2.8,0.5,0.4,0.3,1,1.9,5.8,-0.8
Lindy Waters III,Thunder,10-Nov-23,OKC @ SAC,L,19,0,2,0.00%,0,2,0.00%,0,0,0.00%,0,0,0,2,0,0,0,1,0,3
Lindy Waters III,Thunder,1-Nov-23,OKC vs. NOP,L,1,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0
Lindy Waters III,Thunder,27-Oct-23,OKC @ CLE,W,1,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,3
Lindy Waters III,Thunder,25-Oct-23,OKC @ CHI,W,3,0,1,0.00%,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0
Lindy Waters III - Average,Average,,,,6,0,0.8,0.00%,0,0.8,0.00%,0,0,0.00%,0,0,0,0.5,0,0,0,0.2,0,1.5
Trendon Watford,Nets,12-Nov-23,BKN vs. WAS,W,9,1,3,33.30%,0,0,0.00%,0,0,0.00%,0,3,3,1,0,0,1,2,2,-3
Trendon Watford,Nets,10-Nov-23,BKN @ BOS,L,27,6,11,54.50%,0,1,0.00%,2,2,100.00%,3,4,7,3,0,1,0,4,14,1
Trendon Watford,Nets,8-Nov-23,BKN vs. LAC,W,19,3,6,50.00%,1,2,50.00%,2,2,100.00%,2,3,5,2,3,0,4,2,9,5
Trendon Watford,Nets,4-Nov-23,BKN vs. BOS,L,5,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,2,2,0,0,0,1,0,8
Trendon Watford,Nets,1-Nov-23,BKN @ MIA,W,14,4,6,66.70%,1,2,50.00%,2,2,100.00%,1,3,4,4,1,0,1,2,11,19
Trendon Watford - Average,Average,,,,14.8,2.8,5.2,40.90%,0.4,1,20.00%,1.2,1.2,60.00%,1.2,3,4.2,2.4,0.8,0.2,1.2,2.2,7.2,6
Peyton Watson,Nuggets,12-Nov-23,DEN @ HOU,L,7,0,2,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,1,0,1,0,2,0,-6
Peyton Watson,Nuggets,8-Nov-23,DEN vs. GSW,W,11,1,2,50.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,2,-8
Peyton Watson,Nuggets,6-Nov-23,DEN vs. NOP,W,19,2,3,66.70%,0,0,0.00%,0,0,0.00%,0,3,3,1,2,2,0,0,4,15
Peyton Watson,Nuggets,4-Nov-23,DEN vs. CHI,W,18,1,3,33.30%,0,1,0.00%,0,0,0.00%,0,2,2,2,2,0,2,2,2,-8
Peyton Watson,Nuggets,3-Nov-23,DEN vs. DAL,W,13,1,4,25.00%,0,1,0.00%,1,2,50.00%,2,1,3,1,0,2,0,2,3,-14
Peyton Watson,Nuggets,1-Nov-23,DEN @ MIN,L,16,2,3,66.70%,0,1,0.00%,0,0,0.00%,0,2,2,1,0,0,2,2,4,-6
Peyton Watson,Nuggets,30-Oct-23,DEN vs. UTA,W,15,2,4,50.00%,0,1,0.00%,1,2,50.00%,0,2,2,0,0,1,0,0,5,0
Peyton Watson,Nuggets,29-Oct-23,DEN @ OKC,W,22,8,11,72.70%,1,3,33.30%,0,0,0.00%,1,3,4,1,1,1,0,1,17,11
Peyton Watson,Nuggets,27-Oct-23,DEN @ MEM,W,18,3,4,75.00%,2,3,66.70%,1,2,50.00%,0,3,3,0,1,3,1,3,9,-4
Peyton Watson,Nuggets,24-Oct-23,DEN vs. LAL,W,11,1,3,33.30%,1,3,33.30%,0,0,0.00%,0,0,0,0,0,1,1,1,3,1
Peyton Watson - Average,Average,,,,15,2.1,3.9,47.30%,0.4,1.3,13.30%,0.3,0.6,15.00%,0.3,1.6,1.9,0.7,0.6,1.1,0.6,1.3,4.9,-1.9
Victor Wembanyama,Spurs,12-Nov-23,SAS vs. MIA,L,34,8,22,36.40%,2,9,22.20%,0,0,0.00%,1,10,11,7,1,1,7,3,18,5
Victor Wembanyama,Spurs,10-Nov-23,SAS vs. MIN,L,35,12,21,57.10%,3,7,42.90%,2,4,50.00%,1,8,9,4,1,4,3,5,29,3
Victor Wembanyama,Spurs,8-Nov-23,SAS @ NYK,L,30,4,14,28.60%,0,4,0.00%,6,6,100.00%,4,5,9,2,0,1,3,2,14,-25
