SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,Player,Team
22023,1629012,0022300125,1-Nov-23,UTA vs. MEM,W,22,8,10,0.8,4,6,0.667,3,3,1,1,2,3,6,0,0,2,1,23,22,Collin Sexton,Jazz
22023,1629012,0022300110,30-Oct-23,UTA @ DEN,L,17,5,10,0.5,2,5,0.4,0,0,0,0,0,0,0,0,0,1,2,12,-10,Collin Sexton,Jazz
22023,1629012,0022300094,28-Oct-23,UTA @ PHX,L,23,4,8,0.5,0,0,0,6,6,1,1,1,2,6,0,0,2,1,14,-7,Collin Sexton,Jazz
22023,1629012,0022300085,27-Oct-23,UTA vs. LAC,W,20,5,12,0.417,0,2,0,3,4,0.75,0,1,1,0,0,0,0,3,13,-4,Collin Sexton,Jazz
22023,1629012,0022300072,25-Oct-23,UTA vs. SAC,L,20,2,9,0.222,0,2,0,5,7,0.714,0,3,3,0,0,0,3,3,9,-10,Collin Sexton,Jazz
22023,1629013,0022300178,12-Nov-23,WAS @ BKN,L,20,3,7,0.429,2,4,0.5,0,0,0,1,4,5,1,0,0,1,1,8,12,Landry Shamet,Wizards
22023,1629013,0022300009,10-Nov-23,WAS vs. CHA,L,17,4,10,0.4,2,7,0.286,1,1,1,0,0,0,0,0,0,1,3,11,-3,Landry Shamet,Wizards
22023,1629013,0022300157,8-Nov-23,WAS @ CHA,W,17,6,9,0.667,3,6,0.5,0,1,0,0,1,1,2,1,1,0,3,15,24,Landry Shamet,Wizards
22023,1629013,0022300003,3-Nov-23,WAS @ MIA,L,14,0,2,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,-13,Landry Shamet,Wizards
22023,1629013,0022300117,1-Nov-23,WAS @ ATL,L,12,3,5,0.6,2,4,0.5,0,0,0,0,1,1,2,1,0,0,3,8,-4,Landry Shamet,Wizards
22023,1630549,0022300178,12-Nov-23,BKN vs. WAS,W,19,3,6,0.5,0,1,0,2,2,1,7,5,12,1,1,1,1,1,8,-4,Day'Ron Sharpe,Nets
22023,1630549,0022300010,10-Nov-23,BKN @ BOS,L,13,1,4,0.25,0,1,0,3,4,0.75,0,3,3,1,0,0,2,2,5,5,Day'Ron Sharpe,Nets
22023,1630549,0022300160,8-Nov-23,BKN vs. LAC,W,19,4,9,0.444,0,0,0,3,3,1,4,6,10,0,1,0,2,3,11,7,Day'Ron Sharpe,Nets
22023,1630549,0022300149,6-Nov-23,BKN vs. MIL,L,8,2,3,0.667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,-7,Day'Ron Sharpe,Nets
22023,1630549,0022300136,4-Nov-23,BKN vs. BOS,L,17,3,4,0.75,0,0,0,5,8,0.625,3,4,7,1,0,0,2,3,11,6,Day'Ron Sharpe,Nets
22023,1630549,0022300004,3-Nov-23,BKN @ CHI,W,15,3,3,1,0,0,0,0,1,0,1,9,10,0,0,0,0,1,6,8,Day'Ron Sharpe,Nets
22023,1630549,0022300119,1-Nov-23,BKN @ MIA,W,13,2,3,0.667,0,0,0,1,2,0.5,1,6,7,1,1,0,0,0,5,15,Day'Ron Sharpe,Nets
22023,1630549,0022300101,30-Oct-23,BKN @ CHA,W,10,5,8,0.625,0,0,0,1,3,0.333,4,4,8,1,0,1,1,5,11,2,Day'Ron Sharpe,Nets
22023,1630549,0022300084,27-Oct-23,BKN @ DAL,L,3,1,2,0.5,0,0,0,0,0,0,2,2,4,0,1,0,2,1,2,5,Day'Ron Sharpe,Nets
22023,1630549,0022300067,25-Oct-23,BKN vs. CLE,L,12,2,3,0.667,0,0,0,0,0,0,1,1,2,0,0,2,3,2,4,2,Day'Ron Sharpe,Nets
22023,1631101,0022300187,12-Nov-23,POR @ LAL,,42,6,14,0.429,3,6,0.5,2,2,1,0,3,3,3,0,0,6,2,17,-5,Shaedon Sharpe,Trail Blazers
22023,1631101,0022300170,8-Nov-23,POR @ SAC,L,40,5,14,0.357,1,5,0.2,7,8,0.875,0,1,1,3,1,0,4,6,18,2,Shaedon Sharpe,Trail Blazers
22023,1631101,0022300144,5-Nov-23,POR vs. MEM,L,41,7,15,0.467,3,8,0.375,1,3,0.333,1,7,8,3,1,1,3,1,18,-16,Shaedon Sharpe,Trail Blazers
22023,1631101,0022300007,3-Nov-23,POR vs. MEM,W,46,7,17,0.412,2,5,0.4,6,7,0.857,1,4,5,2,1,1,3,2,22,-1,Shaedon Sharpe,Trail Blazers
22023,1631101,0022300115,1-Nov-23,POR @ DET,W,42,9,16,0.563,3,6,0.5,8,10,0.8,2,5,7,5,1,2,2,1,29,3,Shaedon Sharpe,Trail Blazers
22023,1631101,0022300105,30-Oct-23,POR @ TOR,W,38,4,10,0.4,2,5,0.4,4,4,1,2,3,5,3,1,2,4,3,14,4,Shaedon Sharpe,Trail Blazers
22023,1631101,0022300098,29-Oct-23,POR @ PHI,L,36,7,13,0.538,2,4,0.5,4,5,0.8,1,4,5,2,0,0,3,3,20,-23,Shaedon Sharpe,Trail Blazers
22023,1631101,0022300086,27-Oct-23,POR vs. ORL,L,41,9,23,0.391,4,11,0.364,2,2,1,4,1,5,2,2,0,3,1,24,-4,Shaedon Sharpe,Trail Blazers
22023,1631101,0022300074,25-Oct-23,POR @ LAC,L,28,6,14,0.429,1,6,0.167,1,1,1,4,2,6,3,1,0,0,4,14,10,Shaedon Sharpe,Trail Blazers
22023,1641767,0022300146,6-Nov-23,IND vs. SAS,W,12,3,7,0.429,1,4,0.25,0,0,0,0,2,2,0,0,0,0,1,7,9,Ben Sheppard,Pacers
22023,1641767,0022300118,1-Nov-23,IND @ BOS,L,15,2,4,0.5,2,4,0.5,0,0,0,1,1,2,2,0,0,0,3,6,-15,Ben Sheppard,Pacers
22023,1641767,0022300064,25-Oct-23,IND vs. WAS,W,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Ben Sheppard,Pacers
22023,1627783,0022300174,11-Nov-23,TOR @ BOS,L,28,6,17,0.353,0,4,0,5,6,0.833,2,5,7,3,3,0,3,0,17,-9,Pascal Siakam,Raptors
22023,1627783,0022300168,8-Nov-23,TOR @ DAL,W,37,15,25,0.6,0,5,0,1,4,0.25,4,8,12,5,0,0,3,2,31,7,Pascal Siakam,Raptors
22023,1627783,0022300141,5-Nov-23,TOR @ SAS,W,36,2,12,0.167,1,4,0.25,3,3,1,0,6,6,5,1,0,3,3,8,7,Pascal Siakam,Raptors
22023,1627783,0022300128,2-Nov-23,TOR @ PHI,L,33,5,11,0.455,0,3,0,0,0,0,1,2,3,6,0,0,2,5,10,-14,Pascal Siakam,Raptors
22023,1627783,0022300116,1-Nov-23,TOR vs. MIL,W,33,9,13,0.692,5,8,0.625,3,3,1,0,6,6,7,0,0,3,3,26,22,Pascal Siakam,Raptors
22023,1627783,0022300105,30-Oct-23,TOR vs. POR,L,35,9,21,0.429,0,6,0,2,3,0.667,1,5,6,3,1,0,0,1,20,-2,Pascal Siakam,Raptors
22023,1627783,0022300092,28-Oct-23,TOR vs. PHI,L,36,3,8,0.375,2,5,0.4,3,4,0.75,1,6,7,4,0,1,2,4,11,-5,Pascal Siakam,Raptors
22023,1627783,0022300082,27-Oct-23,TOR @ CHI,L,41,7,15,0.467,1,5,0.2,3,5,0.6,1,7,8,2,0,0,3,4,18,-2,Pascal Siakam,Raptors
22023,1627783,0022300069,25-Oct-23,TOR vs. MIN,W,34,5,17,0.294,3,5,0.6,2,2,1,0,7,7,6,1,0,2,2,15,7,Pascal Siakam,Raptors
22023,1627732,0022300149,6-Nov-23,BKN vs. MIL,L,33,1,3,0.333,0,0,0,0,0,0,3,12,15,4,0,0,1,3,2,-12,Ben Simmons,Nets
22023,1627732,0022300004,3-Nov-23,BKN @ CHI,W,33,4,8,0.5,0,0,0,0,0,0,3,6,9,6,1,0,4,3,8,-9,Ben Simmons,Nets
22023,1627732,0022300119,1-Nov-23,BKN @ MIA,W,34,2,5,0.4,0,0,0,0,2,0,2,9,11,5,0,1,4,4,4,-9,Ben Simmons,Nets
22023,1627732,0022300101,30-Oct-23,BKN @ CHA,W,35,5,6,0.833,0,0,0,1,2,0.5,3,7,10,8,0,1,2,1,11,3,Ben Simmons,Nets
22023,1627732,0022300084,27-Oct-23,BKN @ DAL,L,32,5,8,0.625,0,0,0,0,0,0,4,6,10,8,2,2,2,3,10,0,Ben Simmons,Nets
22023,1627732,0022300067,25-Oct-23,BKN vs. CLE,L,23,2,6,0.333,0,0,0,0,0,0,1,9,10,9,0,1,2,2,4,-6,Ben Simmons,Nets
22023,1629014,0022300074,25-Oct-23,POR @ LAC,L,27,6,14,0.429,2,6,0.333,4,4,1,1,1,2,4,2,0,0,2,18,-27,Anfernee Simons,Trail Blazers
22023,1630579,0022300177,12-Nov-23,NYK vs. CHA,W,7,1,1,1,0,0,0,1,3,0.333,0,3,3,0,0,0,0,1,3,-6,Jericho Sims,Knicks
22023,1630579,0022300161,8-Nov-23,NYK vs. SAS,W,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,Jericho Sims,Knicks
22023,1630579,0022300112,31-Oct-23,NYK @ CLE,W,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Jericho Sims,Knicks
22023,1630579,0022300090,28-Oct-23,NYK @ NOP,L,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,Jericho Sims,Knicks
22023,203935,0022300179,12-Nov-23,MEM @ LAC,W,36,5,12,0.417,3,7,0.429,4,4,1,0,3,3,7,0,0,5,3,17,16,Marcus Smart,Grizzlies
22023,203935,0022300012,10-Nov-23,MEM vs. UTA,L,25,3,9,0.333,0,4,0,2,2,1,0,1,1,2,0,1,1,6,8,10,Marcus Smart,Grizzlies
22023,203935,0022300164,8-Nov-23,MEM vs. MIA,L,32,4,14,0.286,0,3,0,3,4,0.75,0,4,4,7,2,0,3,4,11,-17,Marcus Smart,Grizzlies
22023,203935,0022300144,5-Nov-23,MEM @ POR,W,29,4,9,0.444,2,5,0.4,0,0,0,0,2,2,5,2,0,3,3,10,10,Marcus Smart,Grizzlies
22023,203935,0022300007,3-Nov-23,MEM @ POR,L,39,4,12,0.333,0,5,0,0,0,0,1,2,3,4,1,0,5,2,8,-19,Marcus Smart,Grizzlies
22023,203935,0022300125,1-Nov-23,MEM @ UTA,L,28,4,11,0.364,1,7,0.143,2,2,1,0,2,2,6,4,0,5,3,11,-28,Marcus Smart,Grizzlies
22023,203935,0022300106,30-Oct-23,MEM vs. DAL,L,35,9,17,0.529,5,10,0.5,0,0,0,1,4,5,9,3,0,6,6,23,-1,Marcus Smart,Grizzlies
22023,203935,0022300089,28-Oct-23,MEM @ WAS,L,32,4,8,0.5,1,5,0.2,0,0,0,0,4,4,6,2,2,2,2,9,-14,Marcus Smart,Grizzlies
22023,203935,0022300078,27-Oct-23,MEM vs. DEN,L,31,7,13,0.538,3,7,0.429,3,3,1,1,1,2,5,5,0,2,3,20,-6,Marcus Smart,Grizzlies
22023,203935,0022300071,25-Oct-23,MEM vs. NOP,L,32,6,11,0.545,2,6,0.333,3,6,0.5,0,0,0,3,2,0,5,3,17,3,Marcus Smart,Grizzlies
22023,1630696,0022300184,12-Nov-23,MIA @ SAS,W,27,4,9,0.444,2,5,0.4,2,2,1,2,2,4,3,0,0,1,2,12,5,Dru Smith,Heat
22023,1630696,0022300175,11-Nov-23,MIA @ ATL,W,28,4,8,0.5,1,3,0.333,0,0,0,1,1,2,2,3,1,2,3,9,-1,Dru Smith,Heat
22023,1630696,0022300164,8-Nov-23,MIA @ MEM,W,15,1,3,0.333,0,2,0,0,0,0,2,2,4,1,1,1,0,0,2,-3,Dru Smith,Heat
22023,1630696,0022300093,28-Oct-23,MIA @ MIN,L,22,2,4,0.5,1,1,1,0,0,0,0,1,1,4,1,0,1,1,5,-12,Dru Smith,Heat
22023,1630696,0022300080,27-Oct-23,MIA @ BOS,L,23,3,6,0.5,3,4,0.75,0,0,0,1,1,2,3,3,1,1,2,9,-18,Dru Smith,Heat
22023,1630696,0022300068,25-Oct-23,MIA vs. DET,W,9,1,2,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,-4,Dru Smith,Heat
22023,202397,0022300177,12-Nov-23,CHA @ NYK,L,17,2,4,0.5,0,0,0,0,0,0,1,4,5,2,2,0,0,1,4,-9,Ish Smith,Hornets
22023,202397,0022300157,8-Nov-23,CHA vs. WAS,L,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,-8,Ish Smith,Hornets
22023,202397,0022300143,5-Nov-23,CHA @ DAL,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-4,Ish Smith,Hornets
22023,1630188,0022300180,12-Nov-23,IND @ PHI,L,19,4,7,0.571,1,2,0.5,2,2,1,1,5,6,1,0,0,2,2,11,-5,Jalen Smith,Pacers
22023,1630188,0022300158,8-Nov-23,IND vs. UTA,W,25,5,8,0.625,0,0,0,6,7,0.857,3,8,11,1,2,1,1,0,16,12,Jalen Smith,Pacers
22023,1630188,0022300146,6-Nov-23,IND vs. SAS,W,12,4,4,1,1,1,1,0,0,0,1,6,7,2,0,0,1,3,9,10,Jalen Smith,Pacers
22023,1630188,0022300133,4-Nov-23,IND vs. CHA,L,21,4,6,0.667,2,3,0.667,1,2,0.5,3,6,9,1,0,0,1,4,11,-13,Jalen Smith,Pacers
22023,1630188,0022300001,3-Nov-23,IND vs. CLE,W,17,6,8,0.75,1,1,1,0,0,0,2,3,5,2,0,1,3,2,13,-4,Jalen Smith,Pacers
22023,1630188,0022300102,30-Oct-23,IND vs. CHI,L,16,4,7,0.571,0,2,0,0,0,0,0,2,2,0,1,1,1,3,8,2,Jalen Smith,Pacers
22023,1630188,0022300091,28-Oct-23,IND @ CLE,W,19,5,7,0.714,2,3,0.667,1,2,0.5,2,4,6,3,0,0,1,2,13,17,Jalen Smith,Pacers
22023,1630188,0022300064,25-Oct-23,IND vs. WAS,W,13,5,6,0.833,2,2,1,1,1,1,3,5,8,0,1,0,0,4,13,6,Jalen Smith,Pacers
22023,1628372,0022300178,12-Nov-23,BKN vs. WAS,W,19,2,4,0.5,2,2,1,2,2,1,1,3,4,6,0,0,4,1,8,-10,Dennis Smith Jr.,Nets
22023,1628372,0022300010,10-Nov-23,BKN @ BOS,L,27,5,10,0.5,0,1,0,4,4,1,1,3,4,7,0,0,0,4,14,1,Dennis Smith Jr.,Nets
22023,1628372,0022300160,8-Nov-23,BKN vs. LAC,W,25,2,7,0.286,0,3,0,0,0,0,1,0,1,5,2,0,1,4,4,5,Dennis Smith Jr.,Nets
22023,1628372,0022300149,6-Nov-23,BKN vs. MIL,L,11,1,3,0.333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,-14,Dennis Smith Jr.,Nets
22023,1628372,0022300136,4-Nov-23,BKN vs. BOS,L,15,2,5,0.4,1,4,0.25,0,0,0,0,1,1,1,1,2,1,3,5,-5,Dennis Smith Jr.,Nets
22023,1628372,0022300004,3-Nov-23,BKN @ CHI,W,16,3,9,0.333,1,2,0.5,0,0,0,1,0,1,1,1,0,1,0,7,8,Dennis Smith Jr.,Nets
22023,1628372,0022300101,30-Oct-23,BKN @ CHA,W,14,1,4,0.25,0,1,0,1,2,0.5,1,3,4,2,1,0,1,2,3,7,Dennis Smith Jr.,Nets
22023,1628372,0022300084,27-Oct-23,BKN @ DAL,L,8,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,-7,Dennis Smith Jr.,Nets
22023,1628372,0022300067,25-Oct-23,BKN vs. CLE,L,16,4,5,0.8,2,3,0.667,0,0,0,2,2,4,1,0,0,1,1,10,5,Dennis Smith Jr.,Nets
22023,1631095,0022300182,12-Nov-23,HOU vs. DEN,W,20,4,7,0.571,0,2,0,0,0,0,2,5,7,0,0,1,1,1,8,-6,Jabari Smith Jr.,Rockets
22023,1631095,0022300011,10-Nov-23,HOU vs. NOP,W,23,2,8,0.25,1,4,0.25,1,1,1,1,6,7,2,0,0,2,3,6,-8,Jabari Smith Jr.,Rockets
22023,1631095,0022300163,8-Nov-23,HOU vs. LAL,W,26,4,8,0.5,2,4,0.5,2,2,1,1,5,6,0,1,0,2,2,12,19,Jabari Smith Jr.,Rockets
22023,1631095,0022300153,6-Nov-23,HOU vs. SAC,W,22,5,8,0.625,3,5,0.6,0,0,0,0,4,4,0,0,1,0,4,13,10,Jabari Smith Jr.,Rockets
22023,1631095,0022300137,4-Nov-23,HOU vs. SAC,W,35,9,15,0.6,3,6,0.5,0,0,0,3,8,11,0,0,1,0,4,21,4,Jabari Smith Jr.,Rockets
22023,1631095,0022300122,1-Nov-23,HOU vs. CHA,W,30,7,10,0.7,3,5,0.6,0,0,0,0,6,6,4,0,1,2,3,17,-1,Jabari Smith Jr.,Rockets
22023,1631095,0022300096,29-Oct-23,HOU vs. GSW,L,34,6,12,0.5,2,6,0.333,0,0,0,2,6,8,5,2,0,1,3,14,12,Jabari Smith Jr.,Rockets
22023,1631095,0022300083,27-Oct-23,HOU @ SAS,L,37,5,16,0.313,2,8,0.25,1,4,0.25,4,5,9,0,1,0,2,4,13,-6,Jabari Smith Jr.,Rockets
22023,1631095,0022300066,25-Oct-23,HOU @ ORL,L,26,3,9,0.333,0,4,0,1,2,0.5,1,4,5,1,1,0,1,6,7,-8,Jabari Smith Jr.,Rockets
22023,1641733,0022300177,12-Nov-23,CHA @ NYK,L,8,1,6,0.167,1,4,0.25,0,0,0,0,0,0,2,0,0,0,0,3,6,Nick Smith Jr.,Hornets
22023,1641733,0022300157,8-Nov-23,CHA vs. WAS,L,4,2,2,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,5,4,Nick Smith Jr.,Hornets
22023,1641733,0022300063,25-Oct-23,CHA vs. ATL,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Smith Jr.,Hornets
22023,1631110,0022300184,12-Nov-23,SAS vs. MIA,L,34,6,9,0.667,2,3,0.667,2,2,1,1,4,5,3,0,2,3,4,16,-5,Jeremy Sochan,Spurs
22023,1631110,0022300013,10-Nov-23,SAS vs. MIN,L,30,6,11,0.545,1,1,1,1,2,0.5,3,4,7,5,3,0,6,3,14,-8,Jeremy Sochan,Spurs
22023,1631110,0022300161,8-Nov-23,SAS @ NYK,L,29,7,12,0.583,2,4,0.5,0,0,0,0,6,6,5,0,0,0,5,16,-19,Jeremy Sochan,Spurs
22023,1631110,0022300146,6-Nov-23,SAS @ IND,L,21,3,9,0.333,0,1,0,0,0,0,1,2,3,1,0,0,2,2,6,-18,Jeremy Sochan,Spurs
22023,1631110,0022300141,5-Nov-23,SAS vs. TOR,L,29,2,8,0.25,0,1,0,0,0,0,1,3,4,5,3,0,3,1,4,-7,Jeremy Sochan,Spurs
22023,1631110,0022300131,2-Nov-23,SAS @ PHX,W,26,7,13,0.538,0,0,0,0,0,0,1,4,5,9,0,1,1,4,14,0,Jeremy Sochan,Spurs
22023,1631110,0022300113,31-Oct-23,SAS @ PHX,W,30,3,8,0.375,0,1,0,2,3,0.667,1,6,7,5,0,0,0,5,8,-7,Jeremy Sochan,Spurs
22023,1631110,0022300099,29-Oct-23,SAS @ LAC,L,22,0,2,0,0,2,0,0,0,0,2,2,4,3,1,1,4,3,0,-30,Jeremy Sochan,Spurs
22023,1631110,0022300083,27-Oct-23,SAS vs. HOU,W,26,5,9,0.556,0,1,0,4,4,1,1,4,5,4,2,0,2,3,14,-8,Jeremy Sochan,Spurs
22023,1631110,0022300073,25-Oct-23,SAS vs. DAL,L,29,4,12,0.333,2,4,0.5,3,6,0.5,3,5,8,5,1,0,3,4,13,-10,Jeremy Sochan,Spurs
22023,1630531,0022300008,10-Nov-23,PHI @ DET,W,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-6,Jaden Springer,76ers
22023,1630531,0022300148,6-Nov-23,PHI vs. WAS,W,12,0,4,0,0,1,0,2,4,0.5,1,0,1,0,1,0,1,1,2,5,Jaden Springer,76ers
22023,1630531,0022300132,4-Nov-23,PHI vs. PHX,W,11,1,4,0.25,0,1,0,0,0,0,1,2,3,2,0,1,1,1,2,-6,Jaden Springer,76ers
22023,1630531,0022300128,2-Nov-23,PHI vs. TOR,W,9,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,0,8,Jaden Springer,76ers
22023,1630531,0022300098,29-Oct-23,PHI vs. POR,W,8,1,3,0.333,0,0,0,0,0,0,1,1,2,2,0,1,1,4,2,-1,Jaden Springer,76ers
22023,1630531,0022300075,26-Oct-23,PHI @ MIL,L,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,-10,Jaden Springer,76ers
22023,1630205,0022300154,6-Nov-23,BOS @ MIN,L,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-5,Lamar Stevens,Celtics
22023,1630205,0022300118,1-Nov-23,BOS vs. IND,W,7,2,4,0.5,0,0,0,0,0,0,2,0,2,2,0,0,0,2,4,6,Lamar Stevens,Celtics
22023,1630205,0022300103,30-Oct-23,BOS @ WAS,W,6,2,2,1,1,1,1,0,0,0,2,0,2,0,0,0,3,1,5,-4,Lamar Stevens,Celtics
22023,1630191,0022300181,12-Nov-23,DET @ CHI,L,31,6,13,0.462,3,5,0.6,2,4,0.5,6,5,11,2,0,0,3,3,17,-10,Isaiah Stewart,Pistons
22023,1630191,0022300008,10-Nov-23,DET vs. PHI,L,32,4,10,0.4,2,5,0.4,0,0,0,1,5,6,2,0,1,3,5,10,-16,Isaiah Stewart,Pistons
22023,1630191,0022300165,8-Nov-23,DET @ MIL,L,37,3,9,0.333,2,7,0.286,0,0,0,1,3,4,1,0,2,1,4,8,-5,Isaiah Stewart,Pistons
22023,1630191,0022300145,6-Nov-23,DET vs. GSW,L,39,5,9,0.556,3,5,0.6,4,4,1,2,9,11,4,0,1,3,3,17,-1,Isaiah Stewart,Pistons
22023,1630191,0022300140,5-Nov-23,DET vs. PHX,L,34,3,6,0.5,1,2,0.5,1,2,0.5,0,2,2,1,0,0,3,0,8,-10,Isaiah Stewart,Pistons
22023,1630191,0022300129,2-Nov-23,DET @ NOP,L,35,3,7,0.429,1,3,0.333,4,6,0.667,2,6,8,0,0,2,2,3,11,-18,Isaiah Stewart,Pistons
22023,1630191,0022300115,1-Nov-23,DET vs. POR,L,33,5,8,0.625,2,4,0.5,0,0,0,2,4,6,4,1,0,2,5,12,3,Isaiah Stewart,Pistons
22023,1630191,0022300109,30-Oct-23,DET @ OKC,L,31,4,9,0.444,2,3,0.667,2,2,1,0,7,7,1,0,0,2,2,12,-7,Isaiah Stewart,Pistons
22023,1630191,0022300088,28-Oct-23,DET vs. CHI,W,34,6,14,0.429,0,3,0,2,3,0.667,2,7,9,0,0,0,2,4,14,17,Isaiah Stewart,Pistons
22023,1630191,0022300077,27-Oct-23,DET @ CHA,W,36,6,11,0.545,2,5,0.4,1,2,0.5,1,6,7,1,0,1,4,3,15,6,Isaiah Stewart,Pistons
22023,1630191,0022300068,25-Oct-23,DET @ MIA,L,35,6,11,0.545,2,3,0.667,0,0,0,6,8,14,2,0,0,1,3,14,7,Isaiah Stewart,Pistons
22023,1631124,0022300182,12-Nov-23,DEN @ HOU,L,8,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,-5,Julian Strawther,Nuggets
22023,1631124,0022300169,8-Nov-23,DEN vs. GSW,W,8,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,-12,Julian Strawther,Nuggets
22023,1631124,0022300156,6-Nov-23,DEN vs. NOP,W,19,8,13,0.615,5,9,0.556,0,1,0,0,2,2,1,0,0,1,1,21,-7,Julian Strawther,Nuggets
22023,1631124,0022300139,4-Nov-23,DEN vs. CHI,W,9,1,2,0.5,1,2,0.5,0,0,0,0,1,1,1,0,0,0,0,3,-8,Julian Strawther,Nuggets
22023,1631124,0022300123,1-Nov-23,DEN @ MIN,L,16,2,7,0.286,1,6,0.167,0,1,0,0,0,0,0,1,2,0,0,5,2,Julian Strawther,Nuggets
22023,1631124,0022300110,30-Oct-23,DEN vs. UTA,W,6,2,4,0.5,0,2,0,0,0,0,0,2,2,0,0,0,0,0,4,1,Julian Strawther,Nuggets
22023,1631124,0022300095,29-Oct-23,DEN @ OKC,W,8,3,5,0.6,2,3,0.667,0,0,0,0,1,1,1,0,0,0,0,8,4,Julian Strawther,Nuggets
22023,1631124,0022300078,27-Oct-23,DEN @ MEM,W,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,Julian Strawther,Nuggets
22023,1629622,0022300176,11-Nov-23,CLE @ GSW,W,33,6,9,0.667,2,3,0.667,2,2,1,1,7,8,4,1,0,0,2,16,6,Max Strus,Cavaliers
22023,1629622,0022300167,8-Nov-23,CLE @ OKC,L,32,4,7,0.571,4,6,0.667,0,0,0,2,5,7,3,0,1,0,2,12,-5,Max Strus,Cavaliers
22023,1629622,0022300142,5-Nov-23,CLE vs. GSW,W,36,6,13,0.462,3,10,0.3,0,0,0,0,4,4,4,1,0,0,3,15,4,Max Strus,Cavaliers
22023,1629622,0022300001,3-Nov-23,CLE @ IND,L,28,4,9,0.444,1,6,0.167,1,2,0.5,0,1,1,0,1,1,1,2,10,3,Max Strus,Cavaliers
22023,1629622,0022300120,1-Nov-23,CLE @ NYK,W,35,3,9,0.333,0,5,0,3,3,1,0,4,4,4,0,2,5,3,9,3,Max Strus,Cavaliers
22023,1629622,0022300112,31-Oct-23,CLE vs. NYK,L,33,2,9,0.222,1,7,0.143,1,2,0.5,0,3,3,3,0,0,0,2,6,-12,Max Strus,Cavaliers
22023,1629622,0022300091,28-Oct-23,CLE vs. IND,L,42,7,20,0.35,4,9,0.444,3,3,1,1,10,11,6,0,0,1,2,21,-5,Max Strus,Cavaliers
22023,1629622,0022300081,27-Oct-23,CLE vs. OKC,L,38,3,14,0.214,2,11,0.182,0,0,0,0,5,5,4,2,1,2,1,8,8,Max Strus,Cavaliers
22023,1629622,0022300067,25-Oct-23,CLE @ BKN,W,39,9,17,0.529,7,13,0.538,2,2,1,0,12,12,2,1,1,0,4,27,13,Max Strus,Cavaliers
22023,1630591,0022300173,11-Nov-23,ORL vs. MIL,W,38,5,11,0.455,2,4,0.5,8,10,0.8,0,2,2,2,1,0,1,0,20,10,Jalen Suggs,Magic
22023,1630591,0022300172,9-Nov-23,ORL vs. ATL,L,31,7,10,0.7,4,5,0.8,3,6,0.5,0,2,2,1,6,0,2,5,21,1,Jalen Suggs,Magic
22023,1630591,0022300147,6-Nov-23,ORL vs. DAL,L,24,4,12,0.333,1,6,0.167,1,2,0.5,1,3,4,7,1,1,4,3,10,-6,Jalen Suggs,Magic
22023,1630591,0022300134,4-Nov-23,ORL vs. LAL,W,27,4,11,0.364,0,2,0,1,1,1,1,5,6,5,1,1,2,1,9,26,Jalen Suggs,Magic
22023,1630591,0022300130,2-Nov-23,ORL @ UTA,W,21,1,7,0.143,0,0,0,4,4,1,2,2,4,3,4,0,3,4,6,-4,Jalen Suggs,Magic
22023,1630591,0022300114,31-Oct-23,ORL @ LAC,L,32,5,10,0.5,1,5,0.2,0,0,0,2,4,6,3,1,1,3,5,11,-12,Jalen Suggs,Magic
22023,1630591,0022300111,30-Oct-23,ORL @ LAL,L,26,4,12,0.333,3,7,0.429,4,4,1,3,5,8,2,1,0,0,2,15,10,Jalen Suggs,Magic
22023,1630591,0022300086,27-Oct-23,ORL @ POR,W,27,4,5,0.8,0,1,0,3,3,1,0,5,5,2,4,2,1,3,11,3,Jalen Suggs,Magic
